stop_id,income
188939,43672
58317,23367
79345,79690
172072,53683
12587,9414
49507,16170
139508,42074
166107,33091
66168,20445
82499,90199
75882,24061
114939,15789
93507,38120
198947,38081
36297,17640
107081,23785
58144,32853
69834,56944
120705,65046
123278,27736
163149,26272
5086,76990
159045,51333
136517,34501
97641,54001
43407,83812
98506,7350
45850,22272
52390,54870
90040,26397
54017,24016
176174,38501
146002,60074
175119,59712
3027,51322
41448,20878
102915,22815
117177,12786
32284,57228
116724,39025
172865,39290
39767,33556
185668,41930
51923,39520
201962,48468
178569,25926
30845,69246
200801,19505
564,66578
106698,24169
23532,64426
193097,40547
39705,27230
177274,57623
48916,45726
16498,33996
18647,29455
60772,40846
139862,34835
113040,47085
60891,60368
58904,22033
20244,55908
186137,73945
15259,15483
36492,21131
60929,9854
109339,52288
153479,31375
196656,54310
71159,67723
29756,44059
185043,44030
153221,60242
116638,16397
44675,104376
170737,17264
181677,22291
27178,16554
106189,52511
13318,22205
142661,19621
18920,37728
128589,51807
153653,18046
30732,46461
158839,38718
165738,59374
114318,28952
92642,62590
53667,26864
129311,43500
54735,43958
33639,19286
16602,49211
4018,27259
142310,40015
33167,51764
107514,27208
200473,19314
8296,52002
51085,39544
137093,62119
136258,15477
136509,27050
46987,14390
45758,48348
128553,28125
122947,37628
91964,60404
124720,66775
128554,61851
148426,24927
40357,49604
195947,35541
34832,36069
124089,36358
157618,65130
8337,23116
103723,21886
8410,22060
155881,32040
88881,23169
149242,14053
199397,27827
5528,29355
198024,53617
43410,33260
85943,73801
146372,36798
161252,32891
183177,56344
198899,78838
182455,32763
43621,24485
91694,18269
55915,6358
13673,48768
190953,34128
179187,54333
134831,44932
70169,8399
181948,45857
193609,49642
169311,45163
148667,34393
112037,18863
61752,20347
14457,10580
61488,41124
172147,53733
104783,16280
27335,68090
122618,19650
135229,15063
76754,36511
170986,23070
141415,14020
170392,34370
49744,20383
190155,55602
144877,72748
54614,32137
21871,49110
89950,38659
41200,36871
103587,6467
104679,32870
158132,19839
15732,58430
139667,48207
73164,38536
69694,34145
148362,30375
112981,54751
103756,43928
112510,34497
139696,66463
4861,32546
112766,23772
104339,27334
99068,23323
19936,45436
31971,53575
138350,45783
75801,54806
102410,55778
51378,47479
184274,53631
185459,43198
109636,45134
87569,37969
167319,99480
152461,28925
167754,59544
126997,15488
96361,26454
76498,62054
44244,75460
152036,28787
184288,41068
34732,45330
18487,16971
60475,45697
114163,47797
112760,27489
151813,52200
125000,20081
114350,20892
98379,20338
26826,36433
37809,65691
57368,42162
65073,32678
139573,22367
6816,37783
30818,57444
152905,28521
178523,37058
55183,56454
24822,51330
151162,50469
117945,56360
45569,23731
33956,20380
92779,51436
120249,41658
9161,55479
4561,24684
134798,75535
157510,56873
20433,26742
19228,30767
125609,71836
22443,44940
59836,18886
90407,87875
19210,42023
185049,18736
95115,44968
176375,22768
200975,32116
23005,40994
92651,70400
88332,51935
157519,66391
54265,49099
56691,18059
42158,6513
82567,70712
126217,44409
147435,26977
113424,92385
131106,12030
174686,20065
111179,26774
176134,27948
59427,31859
125930,31120
91435,46452
140188,48368
128936,55384
93515,32175
87859,23729
116727,44212
182227,62171
145760,35879
55651,54809
74078,17679
15528,33012
107097,72092
14764,17061
11250,20865
153659,32594
46862,11464
148339,23878
159496,51308
37351,44120
146761,59710
140207,40541
175672,23689
149027,38433
159295,61164
183227,55842
107019,44952
113492,33811
110082,7601
153877,23145
152605,20663
168236,100391
154793,68728
182454,25181
119789,22663
56565,27393
62536,44280
33573,136369
167539,61607
202123,30735
112538,58274
150477,36881
70425,81207
8248,48193
197214,41018
174260,18193
85010,27301
168506,14685
81346,22055
121045,19292
106540,28081
31307,17374
106173,33519
56080,31318
139818,18976
140747,30919
94867,28505
531,59749
71842,19415
160262,38266
19816,48922
201044,29579
126225,39254
18552,20672
158876,32897
50534,50881
138421,7194
37991,65335
26480,17272
187422,30929
179371,35284
174945,45350
153773,22929
128057,45449
187431,78188
84565,27102
84577,27087
146512,34685
8740,47879
151843,25757
78938,55281
136076,24853
125312,44751
190027,39943
72091,31114
121355,81139
86359,39444
162096,79582
29243,25756
35152,62260
146995,22244
107450,40910
82951,45742
197074,26871
156850,41290
13305,35911
198826,79628
91955,8774
188393,32910
54922,35725
123628,17695
51597,30071
33840,53870
201743,33206
60318,38807
10525,36153
124776,57398
28001,17802
141437,37817
86652,53928
76528,49669
146304,8291
74653,25295
198989,52736
66933,28455
52602,39708
4440,4563
177587,36204
152518,11842
19721,36359
12255,48539
16318,121607
7487,37820
146628,30093
22335,30303
58683,26759
87405,52968
169083,26059
130633,12416
144188,48901
124237,8483
105388,46654
93357,71467
92823,12817
71496,23564
135785,25308
82552,57244
191200,44475
50793,73237
49005,77817
3592,21868
192591,20702
40247,46663
100313,66761
125651,60441
73192,51121
27534,30675
128306,14105
174350,77630
93681,47234
28263,19106
45222,45167
92148,64891
106818,83604
92449,31247
92883,18288
116608,90005
201894,36435
125580,34542
81589,88110
106109,43818
111087,64038
27688,27579
155183,41795
130197,89158
153189,42662
190827,11547
1464,32848
31563,51236
85475,37871
165736,10479
12228,42242
146986,41719
118088,30277
130344,67660
168658,17037
120619,27985
35883,40108
197700,54795
152531,50513
25551,49673
130875,65193
188696,51204
167846,66903
121577,26774
129571,16770
172064,24090
139064,15870
5717,58606
143905,45442
40729,68174
113221,86888
200836,29799
133381,39485
141549,32075
10047,39534
140491,110186
57087,45404
45030,48083
47042,61051
180526,88236
147333,63913
26395,55626
45983,53675
77413,30538
74517,35613
163656,44958
151674,30001
32664,37964
97914,51005
99486,22451
137247,59406
121063,27940
59819,18033
113279,17883
188272,19225
65123,54327
131567,16795
99583,55897
185472,37256
165635,31276
29702,32285
70327,67989
134300,46399
105302,42414
31252,40314
32638,40609
63454,27604
160514,43890
1794,13691
62298,53859
166334,70997
168651,59034
163402,40497
110204,63299
161465,32168
136901,24357
18918,67722
83436,38351
67442,25996
25207,25854
7253,24482
178463,44751
144662,31195
24586,51772
105070,88361
55632,43350
127041,61686
117842,19351
15129,21721
110758,34210
58531,46667
108550,20139
15824,60467
191246,55501
52627,9412
129417,35199
180636,86344
113717,21920
197504,28185
135690,55467
159645,23131
136039,42728
194216,46125
191393,37567
192800,24447
27084,26990
71790,34421
175594,41832
142878,66743
178626,58635
119985,41688
200275,44409
78436,42955
83556,24567
114744,27711
28066,33602
42875,21260
190751,19344
173573,46027
193554,40557
90796,59655
144454,69615
31589,66569
168704,30051
162144,51355
320,34193
35722,52845
2040,41541
118820,46407
4351,45704
89251,15829
65443,30413
148524,27810
29,44691
47148,39160
178191,30317
11275,26681
138838,76137
146279,36696
96797,71518
11366,46042
58121,29407
34982,15040
95091,77939
36670,15398
20110,46004
160415,34761
170947,25502
52626,61660
55933,16158
163136,36718
139024,43295
159170,12579
51959,39933
55254,35843
159446,36106
82881,22884
130204,10411
164304,36379
200398,70251
129259,31087
28973,16530
159881,8382
135180,36248
113568,35886
85086,56367
198683,52223
20001,15269
148568,27507
27792,45092
152487,32099
143147,41213
196226,46434
43097,19351
87325,45712
169128,53585
135885,37786
189211,51827
81462,12801
120023,8679
28418,15088
188780,55981
97810,24716
115546,81581
86516,52461
117205,22353
35634,16894
181440,19273
183285,54240
115886,61455
104794,54524
135963,30013
19901,45406
108280,42922
192760,23637
120521,63060
65566,70439
8783,28220
14410,14738
98194,61998
111787,30888
167086,45548
163495,53768
151213,14506
71897,17664
150548,26948
21035,16596
57854,11242
125085,54767
192408,18267
99272,40049
40029,46942
19720,30097
95942,62175
4194,59336
67265,66071
15593,21965
800,33795
86325,33863
161890,24211
75753,27637
104322,33701
64897,32938
66644,26248
139813,49015
114132,25367
81411,60920
73924,17959
9246,63470
118004,33286
134963,16445
110835,11597
146979,29414
132666,31486
148860,25526
15766,21655
201530,16003
110005,61471
185671,30361
109365,49479
123920,54168
46060,36932
109853,51636
19987,70694
91761,64364
110033,49500
169086,43637
92317,26293
165157,60930
34924,39033
173228,31329
68207,33171
117613,18681
86785,33771
126334,52510
131839,29476
158882,40792
94483,108009
187445,34816
73779,17785
56559,27508
115619,24641
159417,41847
100470,38571
78390,47076
36244,24945
14078,21922
19072,27847
33160,37676
107182,10535
151660,22751
86577,16760
137941,30584
158773,22538
51643,19979
84853,95076
76233,25414
42280,16858
7539,33181
177081,30911
169694,20630
74834,32553
28980,64249
25537,39960
154334,80506
65913,30721
92200,33916
196505,36701
134012,59880
111081,34236
51172,35823
137143,17814
8618,61158
166030,25519
85499,39456
110510,19540
135256,7584
163034,62712
23073,19550
36166,53086
86545,32095
181812,53125
185568,31600
168170,51331
82204,21116
131843,50967
194671,45388
105464,67373
89336,45893
147444,63622
148317,30233
141203,34290
63253,9265
71033,81359
122300,42290
192056,21458
105593,27226
50125,69312
57137,44185
57978,33657
112851,47683
175958,40475
182000,39371
175041,40747
138878,18351
3589,42903
192879,27145
54280,65913
178985,34091
11036,21258
117800,17326
175715,26315
168169,26975
152691,17418
162649,15833
127002,28982
146477,33632
92952,17568
108024,83828
73711,21072
176886,51069
88705,23545
42394,42184
71339,15111
107031,29974
199020,50537
156732,14974
27245,44104
39040,92797
176701,70490
32733,21619
129717,43747
84256,46410
197165,46958
70021,23266
18827,23768
48512,16039
139787,37958
22305,33502
154777,42307
190385,26152
180435,85106
193181,43376
54196,53727
40020,56848
131284,56828
118319,40582
142216,8189
604,90206
81093,41940
148661,27707
164552,59346
20084,60007
121137,32417
176193,22485
149179,16904
25478,67923
30919,65320
132203,62460
146366,34638
198531,38502
86746,95118
142408,40669
151496,40157
69340,22805
166961,43162
29679,16260
46489,34943
123951,54272
171028,23192
63962,41415
36731,39117
169279,64293
131465,45370
176551,26318
86025,51925
92585,11472
133684,46238
22613,15901
131425,45230
148711,35762
166863,51952
162431,16403
172919,15743
10557,34533
122206,47771
48105,86549
167644,65383
59779,18907
164825,26629
91421,27151
97849,38525
175965,75004
191714,37620
11818,47831
35370,59803
13079,83828
38920,28231
63974,34745
133256,13888
88607,16242
67647,38720
89383,29751
142363,21288
141401,24769
7527,30912
46661,11933
32463,27660
104505,28172
7563,82123
11033,19780
57019,16532
31931,24640
3632,50859
113095,29486
157834,45180
98131,31264
175087,10819
148890,39337
85405,60804
159745,13257
27553,32975
179153,28289
4657,22324
2266,45754
102491,22289
100083,30555
175649,24486
22168,4921
126089,28209
126808,32144
147786,17959
96632,34952
165739,36610
106352,32702
181492,30748
86509,24974
27234,40979
77665,64245
183798,58266
194053,30453
54740,15951
121035,27037
151486,19435
155970,63447
140414,12601
78012,26088
196893,38584
61887,22795
36607,37175
139228,55057
196092,58746
178428,10500
29904,40361
99376,38549
154703,30521
38272,89798
201273,18613
68433,37917
59010,33331
118643,51643
100760,27239
93826,34715
42503,27650
33191,29041
24830,45009
95648,70227
64706,40338
111751,37430
77166,44608
63941,33406
171291,24448
158212,27449
14930,40759
196539,40385
25790,32301
141891,55768
54432,46572
193393,41927
149061,39392
190979,54856
89477,29297
194131,29365
161661,35794
182379,26667
79411,49899
159591,85246
4099,36144
191130,103828
95236,26824
10960,20323
13717,21623
41785,26023
177971,42127
103480,14558
4532,44081
194692,41603
122258,34833
180056,53700
183280,39374
814,51141
14173,95396
22944,47232
43767,131647
135859,44743
21559,38797
47456,26897
113409,39207
10772,43022
50842,30558
71515,21367
49639,17837
116668,80496
109789,88041
74090,55451
129304,35043
157665,25323
5154,26561
26877,45328
142799,30117
144466,53864
84499,14480
123280,36713
65050,57098
13983,29622
90159,45642
85497,53965
182917,93368
65212,37277
143172,36868
182216,21868
25237,68369
39601,37064
137,45817
18263,61303
15497,26706
42687,28457
6452,29456
192218,48686
124908,48678
62297,21376
156370,80447
166369,17221
98886,55410
34619,25666
179812,62622
26369,16970
121659,83372
10841,23900
13165,36772
103376,23826
153208,39834
180284,31942
158991,44713
175691,94935
158422,16823
59754,41341
191227,12012
183316,51632
46070,21898
35508,60013
67453,41426
171656,16633
37078,79698
172327,22394
149193,51179
19270,30131
54320,8710
193531,64908
16595,41956
84967,49786
81765,16727
61560,67263
185955,21391
154519,65154
172185,75960
99773,32069
114962,18721
45935,18345
61604,36114
68577,57319
158182,31310
184997,21739
61983,25947
165076,93410
171621,57495
199712,57229
193133,53429
77978,21007
106915,54813
62249,71974
124744,38012
80780,51864
131726,23546
181173,28977
38972,18621
15256,22797
17018,11825
176624,24046
150085,73167
193890,24526
82795,23071
153571,55239
12677,13166
156835,22890
116275,16837
112049,74561
6471,34792
84312,26625
138915,33913
202226,28984
59974,21654
40525,34423
113596,40803
18848,26406
46635,46728
139370,120079
4023,50511
24515,38586
4885,71950
128037,84669
167851,66230
50127,43914
117724,100161
151080,84660
48221,24734
110623,29118
23360,40345
190756,36774
158419,27116
194386,63030
149515,81225
80358,27402
63114,41385
67870,29757
35459,22252
149893,42657
72726,29738
187292,53449
167835,38564
132162,40758
57504,22906
81136,66664
162069,74442
161871,22107
130222,72306
18323,38883
118559,21781
59589,13590
92257,6672
107584,53250
90675,46893
78444,52786
196373,43272
135428,14920
33612,24482
100924,53821
119521,76596
176686,112341
177557,26915
150156,47038
2550,37235
102292,31443
165351,34608
96855,34502
79877,36022
143296,81245
164932,51689
37814,41123
98074,60456
142887,26662
72984,53462
109769,31500
181045,31421
54402,44975
117777,45158
130516,31752
18626,37218
61450,78098
130932,38135
88302,52758
49116,26393
34788,31490
9583,40470
175753,42968
144862,19318
96152,39474
25160,46952
195130,43346
166834,49373
100523,37657
176346,22966
88681,40507
147615,48655
74871,37407
139504,44611
19510,29764
156841,32660
104314,7673
104306,93802
38009,44293
176791,47037
80425,60179
10845,29626
60899,9933
178421,40954
12203,57782
80145,34919
183571,18715
160324,27444
46991,46920
30397,72228
87134,51787
77147,69827
131500,32310
79996,33523
126702,42634
181167,50284
158709,45898
8418,39980
91026,22460
101070,81368
143742,28414
199190,54394
69194,11192
46852,46862
97215,22465
77606,51222
88365,48003
123201,16093
55823,37360
71539,22308
106304,45837
86468,11817
17816,23875
131208,8692
183129,27164
100233,25639
182735,22235
53044,38793
32343,58817
29462,54719
153435,85650
90775,28070
51348,47677
89859,13360
199600,19044
150320,29886
142412,29785
162192,82372
201070,25354
144675,16306
186499,58679
191552,27915
88408,50418
195298,40111
122659,16728
75192,28540
184808,74833
178209,36110
38680,60544
118434,46008
19659,89638
26079,16877
55626,25018
129217,4633
105872,42392
146072,39418
107947,54161
11562,61039
21558,25988
84698,63875
22730,82231
123355,23790
122366,16809
31966,46873
17783,61230
47452,18218
6624,81622
100308,42076
41197,43917
88486,28681
145263,29319
71841,16116
36775,23272
163167,35086
84004,25974
115603,15493
163333,32651
186308,53529
40541,30171
134002,37679
183253,49941
37037,44997
97590,55981
101810,44623
159677,30975
125497,64067
135657,45965
174001,83916
43993,41687
158765,59669
67137,48281
78985,35857
149006,38701
103149,18815
194123,45787
162515,52038
144171,76068
193529,51452
89352,38763
98455,7771
147218,49864
148694,59302
150365,31038
195219,25547
108013,40942
42405,32874
187522,26319
117973,29988
28242,28361
62581,21451
20184,61407
40693,44094
55975,39152
166444,66937
142634,40783
54545,82535
76825,60217
149375,18135
73275,45641
172870,63167
76083,57478
41798,25444
49242,9941
72321,11370
71765,41430
187289,35924
187022,61392
63540,17320
132275,46472
140229,23262
134968,41920
6527,15239
62245,43703
36497,44950
170957,24968
90714,25543
127847,46168
107559,28917
16177,52041
70990,44525
160517,25452
102947,24281
138220,14733
178634,35285
61690,9916
172026,59864
159734,20546
180262,71833
135529,42351
90985,11904
94981,34522
28983,12328
199553,46329
189607,20285
114880,21143
202218,33061
166236,33886
15656,22940
192611,22457
72462,22839
44843,29790
78079,28526
5271,82929
72069,36036
23339,55643
140044,76427
83002,10731
162254,28171
197043,27414
15959,30623
49221,47338
13591,25022
42075,17765
160879,23361
188556,45773
141958,43270
25244,23280
9567,13220
176227,54822
23379,19084
36791,38207
171163,31401
46660,39893
55442,55936
185017,31904
181428,56608
80234,66643
171961,24774
196846,59708
171146,16164
156208,19529
136694,60753
193867,24153
70879,23017
145797,41424
194151,39344
26152,71733
12839,41856
118448,56184
93550,45035
182315,67788
44178,7705
179107,54593
90978,34479
35890,25984
10953,20029
94441,17768
99009,24406
180630,30732
78580,61120
188976,9414
44686,38690
48349,44367
89885,69442
124027,12284
27351,57365
42492,19769
86893,20540
61333,29762
169533,56348
154614,26598
17462,83385
189897,27752
64121,24485
143108,44528
21758,25381
108535,26843
9184,85011
183423,47750
134205,25747
14918,68971
64497,93684
155354,57480
6530,32057
87733,56823
90813,39241
159978,52706
71817,62000
9433,52317
58514,71353
166593,56314
199109,26452
91639,66024
54887,70836
31790,28857
75333,34864
157928,33194
174425,45813
142365,52530
128847,79348
447,18984
21540,68491
184447,27303
54124,38144
183331,49951
127255,45789
80580,35950
124934,24959
87643,52857
65890,58581
71072,57659
96542,89968
173693,19377
110128,39637
90896,50787
51212,30185
19675,79255
10502,39121
56893,53259
25927,43499
186952,15789
67317,52394
124703,26080
134906,45027
40983,42559
141421,34850
160951,16649
165515,30612
137856,42623
33146,29000
105034,32165
152832,68270
177761,15950
174961,28376
115803,20641
26364,25186
20146,21896
80258,51876
35498,30347
25321,77353
11155,29113
88940,39066
195672,60576
32425,12704
202191,15975
89953,38512
47412,21385
140330,41866
19147,32465
174327,63019
487,74946
148905,24700
89677,33880
25327,25795
192621,30053
27254,44133
151714,36747
106558,32789
148220,30456
148452,44394
15350,60810
182390,50166
186155,21747
50802,50639
7113,69170
137794,63157
185030,34437
200876,21981
5282,74408
100422,27598
56451,53069
182499,34694
177186,66285
109788,26514
78761,56984
201212,55505
96554,33320
36902,36983
127666,42486
148285,40524
64863,42000
58251,43418
72210,26389
164980,38083
73414,83354
32430,103017
35328,41881
27317,24453
172901,42178
34043,42893
93967,13627
168410,26369
132144,22545
138236,47233
48430,38109
80225,12384
15885,58537
126603,31369
176080,24151
175641,59000
123494,10454
115530,75712
91261,16213
46849,31487
162627,26706
46302,10584
41140,35622
68595,54162
155643,47878
171000,60278
84355,21764
47046,31419
118712,27052
156999,54807
20588,6562
150540,35215
97508,28687
197018,44442
115669,45596
68817,60202
7554,37279
121707,19873
20273,61485
20653,19699
9437,32143
104578,60428
125226,42773
59374,52338
11061,41656
198404,18872
52393,21114
110228,63993
52100,59429
72881,20531
15419,33679
58814,37423
54149,50066
183194,26048
121298,44434
124684,48594
8316,25033
155818,72963
160215,37958
1066,44293
202144,9758
24171,13659
99725,46799
142250,48740
182013,20170
199565,44364
172611,14691
89994,15197
69366,5660
135329,46016
169172,40084
190593,36810
174174,70734
201826,43153
200080,35895
64949,54328
13360,29207
146624,43042
76203,36099
130748,58609
107638,29386
105892,19644
174149,64719
17428,58718
78862,37061
75840,33309
31503,52807
85516,29556
199298,26045
94497,24475
36226,39885
46706,70838
151399,24507
29744,31753
73827,96865
183573,25619
76411,32920
123542,7008
124961,38545
130249,61952
78167,17591
5169,49203
16893,38975
101442,28307
41030,38737
144725,23397
124179,18907
188028,38817
138266,20687
4927,53034
123999,71966
38207,52643
75848,65006
112547,51183
70511,20632
176231,13077
34569,32033
53104,65664
74553,85948
16518,15443
74227,51942
165102,25771
137416,15420
200320,78412
69395,35450
90384,8969
173505,36898
72572,42899
130620,16209
162618,18676
178352,45822
182952,18073
74320,40291
81092,34305
124207,15666
71577,45570
93099,24799
175402,53559
166958,20193
126273,26583
32798,42390
169222,47986
74097,48325
165004,69011
65395,40368
194447,13777
90150,30896
147516,31301
75582,85086
13104,13481
161020,25571
73548,20367
162465,41757
37049,21245
187378,25533
152271,24526
92854,54334
160502,73991
34003,64233
27094,50233
72168,66846
133599,33922
87945,27093
75817,24870
24291,40842
139955,21199
22977,24902
47471,6693
136676,30197
188443,63228
179805,53065
179029,54648
50766,12529
155592,29251
128986,24184
42011,74347
98690,39567
137201,40376
172316,36152
161075,19030
82975,121438
134558,64597
100468,30606
92864,20530
191010,6728
80352,40134
116587,69885
121738,39589
115323,32719
150075,44881
27466,89449
71229,68349
139066,61290
39098,77092
189335,66646
43083,61581
162441,45205
5844,14802
7327,60278
180965,24083
150319,33376
103869,46426
86022,36029
192036,19655
110021,40253
22793,75963
122133,18515
76308,33234
30439,31648
136533,42899
121645,26556
7270,53286
116090,42411
70837,37537
56056,84808
171418,34556
114761,40662
18473,78393
46411,74717
35412,25423
83697,18040
167135,24843
163639,35460
175321,47757
35422,47485
19293,31466
50331,39171
71257,52630
34868,26696
153878,45814
112526,25569
93712,29469
167095,57360
70698,18988
109470,35788
137005,34309
87502,45345
30609,18529
77233,46245
114793,77669
135573,16786
145820,18230
18618,18127
132926,46000
79793,26759
140725,59477
662,28694
90662,18211
91057,31558
118652,24419
40727,96573
166147,40939
72410,27545
52302,23677
57240,23428
108697,46426
15562,40306
86450,34128
113582,33776
81066,31377
170214,56226
124815,54562
69835,44083
182360,47080
198540,45509
162828,17322
6329,34618
142169,21683
187273,19292
88848,44849
3988,72599
189091,17303
93266,37151
20755,12234
188016,29277
106401,27373
101607,46406
48016,65297
160416,49300
55665,51445
123824,37919
70301,23060
175919,15945
191324,33695
201971,20866
77123,39476
125202,22430
159683,21256
185311,52557
36033,86804
76587,34652
137166,57902
81909,49908
82819,16568
93445,37393
53344,22283
77618,57556
62821,44282
109667,39976
170724,31899
198033,18924
109212,8886
180964,63572
85249,47134
33890,60761
188409,7156
140644,41246
75971,27947
89024,47694
98216,67225
85206,20599
84354,39317
183718,56927
37574,21018
47302,34285
112728,67907
12229,54356
13631,40511
189195,53362
99342,19407
59742,16314
21262,15057
175727,20929
64101,39749
175710,75482
182629,72217
150874,22745
100697,21742
74691,37156
94550,33522
91583,42393
64623,27032
149344,57129
57136,11830
34817,55750
115073,61689
137602,44018
196300,30475
61893,42772
103338,27980
63896,21446
64868,21169
23614,23578
134196,39376
95682,15094
40636,41517
149740,29160
89329,57048
53936,22871
143891,58361
57076,40092
13169,31119
104660,26478
195326,25662
91136,118126
183548,24441
180500,13017
127655,39173
170997,6929
4165,12586
133683,18450
70176,34246
143634,74579
111847,80554
133492,56900
136315,19867
10010,22230
151960,21721
71059,65893
61262,58856
29985,34793
38274,29530
19956,88271
24068,46573
49549,18202
130443,24633
155405,26602
99733,43950
181731,61826
155320,47606
202020,71719
148996,39661
34526,26132
133457,8715
28567,50702
159522,19910
131086,93997
99112,35601
113804,30582
96930,21548
62541,43254
195830,52697
22947,67818
69483,44199
137614,62567
35935,29359
173908,39179
116257,90297
107561,23497
43665,37137
159853,52236
143829,43301
200500,36941
164001,42547
66550,48569
135892,49726
30611,39242
18778,25362
103687,44330
2421,27631
193530,46785
162620,44728
161448,35323
17153,27878
169898,80651
84714,24085
86345,74291
169718,63938
26842,60820
87779,47463
193185,19913
105151,38103
199502,23660
69993,76931
22619,53916
112065,10817
119513,15143
184275,19243
93867,24925
6421,25603
167464,64378
13135,31416
5386,55051
154217,51922
17175,36237
184644,24101
68435,29402
116873,56767
14828,23608
173418,31228
193800,25245
123163,28007
188955,40913
190705,37824
171201,16450
25928,28507
91687,48681
151625,49172
151770,113591
8235,32197
107365,39623
188034,8707
25334,12270
131975,99599
181452,35620
190904,37207
158975,87352
70697,33295
117692,49360
119902,6749
63412,19088
128046,15780
47850,49144
120485,36665
107106,47153
1153,28954
124178,22546
21217,26609
54314,28224
74479,22559
36554,34540
130845,46775
10406,90631
117718,41727
25489,43200
70383,64238
63117,60126
70834,24536
45861,26933
114441,50099
193626,44285
104236,46398
135617,26489
122893,15158
100861,35420
85661,23096
10149,24201
94368,21696
97285,8224
170136,23714
26753,31880
2827,34013
41517,43287
95469,54062
116546,65542
195778,39123
140673,61138
142575,55455
20518,25310
6556,13300
131004,25064
136318,94881
112102,51875
19300,20866
49689,59398
175995,35327
27528,30578
112500,51855
6767,44902
147647,24531
30012,106312
94839,40211
43652,26359
171509,25374
169243,39548
173876,48978
98612,20057
186494,14513
51677,24683
161042,61082
125571,24663
147162,62496
131407,17911
86476,12842
133444,10326
162080,66256
131464,47355
181152,61224
18548,34578
67570,36028
183123,19954
10708,19047
168363,25300
81158,6680
193267,8436
159754,52384
184839,31515
25637,53649
70795,58058
26158,30186
158434,19275
7144,31505
58504,102003
35912,37938
64529,24156
119891,52301
180153,48693
72916,31583
55819,37952
171874,31581
58994,22198
22843,28018
133539,39848
31749,23794
32670,36132
194792,37248
69044,9786
98728,48754
89259,37620
128219,48180
84958,24987
41230,45450
24681,37915
98106,50045
61566,58752
67871,46004
23862,74981
42098,39018
190039,50170
10147,59350
175752,84407
98469,46609
174887,12136
196456,33983
24355,48847
104292,62428
60362,71192
157627,55856
177337,97341
144148,49786
75780,17244
141703,52199
45513,61382
57495,28589
6971,37418
62901,33853
53314,43567
51501,26104
73459,18139
34651,63260
87248,40654
200676,19872
135356,32313
48269,95891
171990,26390
18107,49714
119134,17676
172504,46914
125498,23464
132933,29810
125994,34135
144684,67070
198292,115959
77464,41620
164740,27249
66139,30293
180921,13101
115792,22134
200831,18016
142626,63098
131006,31765
95234,28994
145483,48355
186563,47618
166642,9542
61029,51769
30465,63506
55197,38142
133197,44029
108182,23502
26097,60071
167650,21674
156322,57232
117726,50603
148918,34978
47747,30915
179137,25934
22708,28352
153235,45208
139051,16068
38422,16012
11253,29131
45039,53677
154855,28448
85601,20151
10506,22877
157818,16694
12192,72541
122522,37550
193873,20431
18629,23525
32243,16584
98435,51073
115108,40709
41808,70376
80429,15244
189593,55938
119999,35031
37188,47749
118802,63899
28619,56683
179210,77093
173721,39212
36662,36757
110324,9098
27872,19907
77098,70783
79492,42016
150092,47480
167605,65748
39396,52458
176188,16316
24737,23398
125214,50370
49471,60713
89058,58814
140129,47739
80629,36607
4358,76640
48385,33498
23061,35904
155118,16053
9195,39907
126561,16498
88204,27257
12966,39945
126684,9047
111510,24672
11501,24759
160747,32569
200439,5798
124408,13975
112942,45140
90629,22151
21461,23380
165030,61624
44873,25436
44506,12672
185331,30826
73010,11125
95446,45481
198446,18452
53515,60024
164357,37737
35990,33676
86726,35419
24061,38654
197675,8059
51329,62962
99040,17401
81617,28227
46856,24801
756,23736
91340,54394
167128,22212
34856,26800
114486,57658
153978,61953
28838,39694
61165,19313
1345,72032
170129,45335
129412,44988
66688,24249
141106,17684
84337,98539
151899,68958
118170,14951
123816,12323
58253,59166
75171,19173
96856,23362
52953,19626
35519,47056
120058,28702
14875,109434
199535,15352
161390,29107
201428,23328
139936,29562
32245,64420
35025,50957
50686,33583
169322,17853
197217,45859
75943,28001
82065,17473
189592,51782
75505,29786
200731,13454
178315,27977
100177,56817
15309,53918
121791,75892
174106,40198
147474,51504
183617,18358
105784,51965
76641,18838
151659,46185
200474,34068
44680,59566
39765,18319
55612,22380
3126,19414
122536,18634
31002,28551
48191,51893
41160,36289
199291,25973
13871,29653
171484,14661
11276,44655
94565,48958
87116,10260
115977,64997
93508,39895
29245,10947
195654,16442
45101,69608
26006,88303
166778,30825
2773,80457
16916,44606
160283,40765
173710,87616
177762,38302
7384,31069
83090,51465
48785,57364
45843,73789
111504,19601
66131,21683
43284,20040
110455,12734
35673,27561
58441,30523
119157,47060
131606,12057
201198,32130
35911,28969
12100,29329
137943,28011
21324,35674
151637,41358
186653,27470
83821,46287
37204,19156
113001,11250
182822,29908
188468,31075
123780,49788
81326,12529
59668,36516
152873,42424
39573,78434
144157,68076
135637,35544
41519,15435
65056,63052
118662,69525
17656,83567
131666,34891
40206,29538
18140,29160
122964,57868
33305,37084
37664,59307
16467,45335
2775,21890
133349,18513
73313,22096
91171,38826
50894,37575
2859,28165
87793,32140
84425,38569
50879,43622
56823,29889
80125,12925
89947,39440
173179,20275
33522,43617
66302,51256
45226,58274
93851,10595
17867,43265
88729,14995
159164,71455
135280,29516
147443,42391
30251,22420
55287,30595
102276,37997
159756,22901
92949,29107
72936,23131
1594,28095
96168,76009
