stop_id,officer_id,stop_date,driver_age,driver_sex,ticket
162254,C,2017-05-25,16.0,m,True
87623,B,2017-07-28,47.0,f,False
118550,C,2017-06-06,48.0,m,False
99235,C,2017-07-25,27.0,m,True
16324,D,2017-03-17,16.0,f,True
145724,A,2017-04-21,25.0,f,True
139673,C,2017-06-03,35.0,m,True
201990,E,2017-03-13,28.0,m,True
120035,B,2017-05-13,16.0,m,True
130460,D,2017-04-02,67.0,m,False
71568,A,2017-03-22,16.0,f,True
62803,B,2017-05-23,35.0,f,True
181889,A,2017-05-14,39.0,f,False
165581,C,2017-08-08,33.0,m,True
135958,C,2017-03-28,29.0,m,True
76322,E,2017-04-19,38.0,f,False
142186,A,2017-06-04,29.0,m,True
140904,E,2017-06-09,63.0,m,True
191397,E,2017-04-10,25.0,m,True
86439,B,2017-03-12,26.0,f,False
154890,A,2017-03-29,34.0,m,True
124364,C,2017-08-08,17.0,m,True
78832,C,2017-05-01,29.0,m,True
24025,A,2017-03-24,23.0,m,True
6089,C,2017-05-10,18.0,f,True
191294,A,2017-05-10,34.0,f,False
116740,C,2017-04-19,38.0,m,True
32850,C,2017-08-29,16.0,m,True
164316,A,2017-03-12,16.0,m,True
28213,C,2017-07-23,60.0,f,True
89057,C,2017-06-28,32.0,f,False
201303,C,2017-03-29,16.0,f,True
28972,E,2017-06-03,18.0,m,True
21869,D,2017-03-29,28.0,m,True
133606,C,2017-08-29,63.0,f,True
198498,E,2017-08-14,16.0,m,True
104686,D,2017-03-08,16.0,f,True
103256,A,2017-03-01,35.0,m,True
33818,A,2017-07-26,16.0,m,True
141262,E,2017-04-19,24.0,m,True
200733,C,2017-05-29,74.0,f,False
90906,C,2017-06-18,42.0,m,True
33074,B,2017-07-02,16.0,m,True
123005,D,2017-07-09,16.0,f,False
23387,A,2017-05-11,19.0,f,True
115381,C,2017-08-03,64.0,f,True
101284,C,2017-04-15,36.0,m,True
191865,A,2017-03-17,16.0,f,True
165255,A,2017-07-04,65.0,m,False
86965,D,2017-08-12,35.0,f,False
11155,C,2017-07-13,45.0,m,True
197610,C,2017-05-01,16.0,m,True
178166,C,2017-04-16,16.0,m,True
113996,C,2017-08-20,35.0,f,True
26332,C,2017-04-17,23.0,f,True
40521,E,2017-03-07,35.0,m,False
190160,C,2017-07-21,26.0,f,True
180672,A,2017-05-05,18.0,m,False
15254,D,2017-03-19,29.0,f,True
103869,C,2017-05-22,19.0,f,True
9237,C,2017-05-01,92.0,f,True
60633,C,2017-07-02,16.0,f,False
122682,D,2017-07-03,16.0,f,True
17713,D,2017-07-16,49.0,f,False
197052,B,2017-07-04,56.0,m,True
106626,E,2017-07-14,44.0,f,True
85557,E,2017-04-03,16.0,m,False
63775,C,2017-07-10,44.0,f,True
116052,C,2017-06-12,60.0,m,True
97406,B,2017-03-03,79.0,f,False
183575,A,2017-03-11,57.0,f,True
35209,C,2017-05-17,18.0,m,False
510,C,2017-03-24,49.0,f,True
126073,E,2017-03-16,21.0,m,True
148332,E,2017-07-13,17.0,m,True
89885,B,2017-03-29,32.0,m,True
52232,B,2017-04-27,33.0,m,True
13638,E,2017-07-04,16.0,f,True
155589,D,2017-05-19,33.0,f,False
68035,B,2017-04-26,40.0,m,False
127428,A,2017-04-24,16.0,f,True
111539,B,2017-06-13,32.0,f,False
176523,A,2017-04-23,45.0,f,False
159876,C,2017-06-01,32.0,f,True
36395,D,2017-04-05,53.0,f,False
86437,B,2017-03-20,48.0,m,True
55555,E,2017-04-21,42.0,f,False
124027,E,2017-03-14,16.0,f,True
61513,E,2017-07-11,16.0,m,True
113366,E,2017-08-19,62.0,m,True
159924,C,2017-03-29,16.0,f,True
175010,D,2017-08-12,40.0,m,True
156874,B,2017-06-19,38.0,m,True
200839,B,2017-06-04,38.0,m,True
54516,D,2017-03-17,69.0,m,True
42653,B,2017-04-20,25.0,m,False
125810,D,2017-08-09,78.0,f,True
108140,B,2017-06-02,16.0,m,True
8178,E,2017-04-07,68.0,m,False
107266,C,2017-08-11,16.0,m,False
167733,E,2017-08-06,16.0,m,True
108907,A,2017-04-15,49.0,m,False
151163,C,2017-03-17,45.0,f,True
25604,D,2017-03-19,32.0,f,True
7702,A,2017-08-27,41.0,f,True
154334,D,2017-08-02,16.0,m,True
193149,E,2017-03-19,16.0,f,True
169849,E,2017-07-04,42.0,f,True
64644,D,2017-07-05,26.0,m,True
78065,E,2017-08-27,52.0,f,False
77085,B,2017-06-21,16.0,m,True
472,A,2017-05-27,21.0,m,True
182766,D,2017-04-02,16.0,f,True
151885,D,2017-05-24,16.0,f,False
67398,A,2017-06-26,40.0,f,False
131390,D,2017-06-06,64.0,f,True
173106,D,2017-08-03,16.0,f,True
58781,A,2017-07-25,47.0,m,True
175335,A,2017-04-04,16.0,m,False
93188,B,2017-07-09,36.0,m,True
191695,D,2017-08-02,37.0,m,True
178643,B,2017-07-16,20.0,f,True
118835,D,2017-07-23,75.0,m,True
32224,E,2017-05-04,55.0,f,True
165355,B,2017-06-20,16.0,m,True
16038,E,2017-05-13,17.0,f,True
125736,E,2017-05-17,20.0,f,True
129251,C,2017-05-17,16.0,m,True
122822,E,2017-07-23,17.0,m,True
34118,C,2017-05-12,36.0,f,True
13986,C,2017-08-16,24.0,f,True
82734,A,2017-06-16,32.0,f,False
43331,D,2017-04-21,59.0,m,False
81890,A,2017-07-26,30.0,f,True
38823,A,2017-05-03,16.0,m,True
131490,E,2017-06-19,73.0,f,False
84416,B,2017-06-03,16.0,f,True
94870,D,2017-07-22,34.0,f,False
150082,D,2017-05-13,38.0,m,True
113218,A,2017-06-23,16.0,f,False
167594,C,2017-04-08,29.0,m,False
181786,C,2017-04-09,29.0,f,True
43876,D,2017-05-18,27.0,m,True
115524,B,2017-07-14,27.0,m,True
91630,B,2017-08-03,16.0,m,True
18938,E,2017-03-19,31.0,m,True
184657,B,2017-03-27,16.0,m,False
171794,B,2017-05-05,33.0,m,False
143851,A,2017-07-20,37.0,m,False
48696,D,2017-05-19,37.0,m,True
191002,B,2017-07-22,16.0,m,True
124529,D,2017-03-27,33.0,f,True
104412,B,2017-06-01,52.0,m,True
64733,B,2017-06-12,25.0,f,False
20508,A,2017-08-17,17.0,m,False
57240,B,2017-07-19,34.0,f,True
4419,C,2017-06-03,43.0,m,True
85999,E,2017-04-13,16.0,f,False
122400,D,2017-07-12,16.0,f,True
139946,A,2017-06-29,44.0,m,True
50125,A,2017-06-14,56.0,f,True
154934,E,2017-07-20,57.0,f,False
44631,B,2017-03-05,51.0,m,False
47394,B,2017-04-14,68.0,m,True
6092,E,2017-07-20,16.0,m,False
32492,E,2017-03-01,18.0,f,True
37596,B,2017-04-18,32.0,f,True
172396,D,2017-08-09,16.0,f,True
91877,C,2017-05-20,16.0,f,True
152308,E,2017-04-08,43.0,f,True
38627,E,2017-06-23,24.0,f,True
112102,C,2017-04-15,48.0,f,True
194330,A,2017-05-22,44.0,f,True
195911,E,2017-08-25,52.0,f,True
161871,B,2017-03-26,16.0,m,True
115211,B,2017-05-10,23.0,f,True
95218,A,2017-05-17,25.0,f,True
151568,C,2017-03-18,71.0,f,True
60960,D,2017-05-18,67.0,f,True
195832,C,2017-06-24,61.0,m,True
185793,E,2017-03-20,40.0,m,False
116667,D,2017-07-02,30.0,f,True
87765,C,2017-06-24,20.0,f,True
170771,B,2017-06-04,24.0,m,True
170781,E,2017-08-04,16.0,m,True
59692,D,2017-08-03,53.0,f,True
102526,A,2017-06-14,16.0,m,True
2358,A,2017-05-02,54.0,m,False
144419,D,2017-05-23,34.0,m,False
24657,C,2017-07-14,32.0,f,True
62387,B,2017-07-02,16.0,m,True
20609,C,2017-08-19,46.0,m,False
94725,C,2017-06-22,16.0,f,False
34359,E,2017-06-11,33.0,f,False
12533,B,2017-07-08,23.0,f,True
57859,B,2017-05-07,60.0,f,True
197389,C,2017-03-05,16.0,f,True
25668,D,2017-03-02,33.0,f,True
28526,B,2017-04-23,48.0,f,True
188224,E,2017-05-29,38.0,f,False
131266,D,2017-07-08,35.0,m,True
188550,E,2017-03-24,16.0,m,True
177013,B,2017-04-18,44.0,f,False
138729,D,2017-05-04,16.0,f,True
92901,B,2017-06-10,24.0,f,False
194741,B,2017-06-02,16.0,f,True
42910,D,2017-08-29,42.0,f,True
79360,E,2017-07-03,44.0,f,True
24543,D,2017-08-14,33.0,f,True
170809,A,2017-07-27,22.0,f,True
84621,E,2017-08-16,26.0,f,False
174096,D,2017-07-25,39.0,f,False
21651,D,2017-05-06,16.0,m,True
72794,D,2017-04-19,16.0,f,True
169120,E,2017-08-28,48.0,f,True
50882,B,2017-07-04,21.0,f,False
144616,E,2017-07-02,55.0,m,False
181746,C,2017-05-11,16.0,f,True
47993,C,2017-03-01,42.0,m,False
27194,D,2017-07-04,16.0,f,True
56972,A,2017-07-05,24.0,f,True
16959,B,2017-06-26,16.0,m,False
113267,E,2017-05-25,41.0,m,True
105599,E,2017-05-03,62.0,m,False
47695,D,2017-07-23,16.0,f,True
126588,C,2017-04-06,18.0,m,True
91394,D,2017-07-02,16.0,m,True
129741,E,2017-04-04,16.0,m,True
27381,C,2017-03-24,20.0,m,True
179993,E,2017-05-18,16.0,m,True
4226,E,2017-04-07,63.0,f,True
8561,E,2017-08-02,16.0,m,True
27241,D,2017-04-03,55.0,m,False
7611,C,2017-08-11,49.0,m,False
66887,E,2017-06-25,51.0,f,False
131646,C,2017-04-18,52.0,m,False
107966,E,2017-07-15,29.0,f,True
11854,D,2017-03-09,46.0,f,False
170958,C,2017-07-11,68.0,m,False
67035,E,2017-08-22,16.0,m,True
149305,B,2017-08-16,30.0,m,True
192176,A,2017-04-26,16.0,f,False
118638,A,2017-04-05,60.0,m,True
61804,A,2017-07-21,16.0,m,True
190222,D,2017-08-26,16.0,f,True
136367,D,2017-06-16,26.0,f,True
18766,D,2017-05-22,31.0,f,False
21145,C,2017-06-15,16.0,m,True
148520,E,2017-07-06,40.0,m,True
138684,C,2017-08-20,31.0,m,True
63067,B,2017-08-17,73.0,f,False
64460,A,2017-08-15,44.0,m,False
54186,D,2017-06-14,33.0,f,False
178617,C,2017-04-13,16.0,m,True
131649,D,2017-08-13,30.0,m,True
18607,E,2017-03-08,31.0,f,True
136063,A,2017-04-19,40.0,f,False
120754,B,2017-08-24,35.0,f,True
68103,C,2017-06-06,55.0,f,True
144684,E,2017-06-20,16.0,f,True
45801,D,2017-07-28,45.0,f,True
69976,C,2017-06-17,16.0,f,True
147655,A,2017-05-17,16.0,m,True
39577,D,2017-06-19,16.0,f,True
50199,C,2017-07-26,16.0,m,False
49602,B,2017-05-12,16.0,f,True
93286,A,2017-08-27,41.0,m,False
52899,D,2017-07-03,34.0,m,False
179439,E,2017-06-18,28.0,m,False
106924,D,2017-08-10,16.0,m,True
46673,B,2017-04-09,64.0,m,False
101654,E,2017-03-27,48.0,f,False
178567,E,2017-07-02,72.0,m,False
146703,A,2017-03-08,32.0,m,True
43485,C,2017-04-08,16.0,m,True
103032,B,2017-05-03,31.0,m,True
116621,B,2017-05-27,29.0,f,True
42904,E,2017-05-19,16.0,f,False
17649,B,2017-08-22,71.0,m,False
125015,D,2017-06-15,31.0,m,True
134109,E,2017-07-12,33.0,m,True
22503,E,2017-04-27,56.0,m,False
158472,D,2017-04-27,36.0,f,True
101116,A,2017-03-24,16.0,m,True
41771,C,2017-08-22,17.0,f,True
27883,E,2017-07-18,16.0,m,True
153636,C,2017-03-20,16.0,m,True
150462,A,2017-05-27,33.0,m,True
30886,E,2017-07-18,16.0,m,True
162427,C,2017-06-21,27.0,f,True
154828,C,2017-08-19,16.0,m,True
132900,C,2017-03-07,16.0,m,False
80535,B,2017-08-06,64.0,m,False
59445,E,2017-05-14,58.0,f,False
183004,E,2017-04-01,31.0,f,False
88599,A,2017-06-12,32.0,m,True
199613,C,2017-05-12,16.0,m,True
1712,E,2017-03-12,38.0,m,True
23580,B,2017-08-18,16.0,f,False
176908,D,2017-04-19,71.0,f,False
18260,B,2017-03-12,16.0,m,True
69588,E,2017-05-03,37.0,f,True
122695,E,2017-04-12,31.0,f,True
163216,E,2017-07-28,43.0,f,False
123159,C,2017-04-07,16.0,m,True
184640,A,2017-03-18,16.0,f,True
162005,E,2017-07-25,16.0,m,True
24816,D,2017-04-08,23.0,m,True
40214,A,2017-07-01,40.0,m,True
138168,D,2017-03-11,56.0,f,True
171293,D,2017-07-18,36.0,f,True
24577,E,2017-06-24,66.0,f,True
36681,B,2017-05-27,62.0,f,False
129730,B,2017-07-25,28.0,f,False
122185,D,2017-03-01,29.0,f,True
148284,D,2017-06-18,41.0,f,True
78372,B,2017-07-25,32.0,f,False
116201,D,2017-07-09,31.0,m,True
77580,D,2017-07-10,45.0,f,True
69184,D,2017-04-01,16.0,m,True
116241,B,2017-06-16,21.0,f,True
72603,D,2017-05-28,50.0,m,True
54567,C,2017-06-18,18.0,m,False
170220,C,2017-07-28,16.0,m,True
21311,C,2017-05-17,17.0,f,True
153582,C,2017-08-13,63.0,f,False
51180,C,2017-08-25,16.0,m,True
153510,B,2017-05-23,72.0,f,False
172797,C,2017-08-26,25.0,f,True
74850,A,2017-06-10,52.0,m,False
98940,E,2017-07-13,61.0,m,False
142880,C,2017-03-18,26.0,m,True
38780,A,2017-06-23,16.0,m,True
150201,E,2017-04-05,41.0,f,True
184867,B,2017-08-25,16.0,m,True
137576,A,2017-03-28,22.0,m,True
58245,A,2017-04-22,16.0,m,False
2373,E,2017-03-28,16.0,m,False
141005,A,2017-07-08,16.0,f,True
129819,B,2017-06-19,19.0,f,True
7782,A,2017-07-17,29.0,f,True
118113,A,2017-03-12,16.0,m,True
150606,A,2017-05-06,35.0,f,True
132631,D,2017-06-22,29.0,f,True
138713,A,2017-03-06,22.0,f,True
107065,C,2017-06-21,89.0,f,False
72011,B,2017-07-29,75.0,f,False
32757,C,2017-03-12,83.0,f,False
804,E,2017-07-10,25.0,f,True
106935,B,2017-08-09,16.0,f,False
62009,B,2017-05-11,16.0,f,True
90150,B,2017-03-17,35.0,f,True
56582,C,2017-05-18,73.0,f,True
172024,D,2017-07-26,30.0,m,False
17195,B,2017-05-08,25.0,f,True
57524,A,2017-05-18,45.0,m,False
18674,A,2017-06-11,54.0,m,True
75279,C,2017-05-27,16.0,f,True
180400,A,2017-08-29,16.0,m,True
37236,D,2017-03-12,16.0,f,True
67194,D,2017-03-04,42.0,m,False
96454,A,2017-05-05,24.0,m,True
93478,B,2017-06-21,60.0,f,True
46724,B,2017-05-01,31.0,f,True
142813,B,2017-05-15,19.0,m,True
47528,B,2017-06-14,46.0,f,True
13220,B,2017-06-06,40.0,f,False
98309,A,2017-06-29,50.0,m,True
157240,D,2017-08-06,17.0,m,True
144452,A,2017-07-10,16.0,f,True
161587,E,2017-07-13,25.0,f,True
111295,C,2017-06-27,16.0,m,True
148557,D,2017-06-20,36.0,f,True
73694,C,2017-04-11,16.0,m,True
197219,B,2017-07-27,95.0,m,False
2921,C,2017-04-18,34.0,f,False
177486,A,2017-04-23,98.0,f,False
34537,E,2017-07-21,16.0,m,False
144646,C,2017-05-19,49.0,f,False
9295,C,2017-08-01,23.0,f,False
197950,C,2017-06-02,33.0,m,True
116683,B,2017-04-14,27.0,f,False
199005,D,2017-05-11,30.0,m,True
69096,B,2017-07-19,59.0,m,False
95308,E,2017-08-26,53.0,m,True
113618,D,2017-07-23,16.0,m,True
166043,A,2017-04-22,43.0,m,False
82956,D,2017-05-13,16.0,m,True
45404,B,2017-03-19,31.0,m,True
132879,E,2017-06-05,16.0,m,True
104162,A,2017-04-22,16.0,f,True
16930,C,2017-07-04,56.0,m,False
45232,D,2017-08-03,24.0,m,True
4897,B,2017-08-28,23.0,m,True
100980,B,2017-05-23,33.0,m,True
160166,C,2017-03-23,18.0,m,True
142878,B,2017-05-03,20.0,m,True
103173,E,2017-06-09,57.0,f,False
20707,E,2017-03-06,16.0,f,True
44335,A,2017-06-15,51.0,f,False
188083,A,2017-07-21,16.0,m,True
110536,A,2017-05-09,19.0,f,False
141029,D,2017-03-10,38.0,f,True
108570,B,2017-04-20,51.0,m,True
15693,B,2017-04-03,20.0,f,True
18319,D,2017-03-19,47.0,f,True
5168,A,2017-05-08,76.0,f,True
81245,A,2017-06-19,16.0,f,True
168462,C,2017-07-26,28.0,m,False
98400,D,2017-06-02,33.0,f,True
67315,B,2017-08-02,71.0,m,False
136144,A,2017-06-08,24.0,f,True
54740,D,2017-08-16,16.0,m,True
96158,A,2017-05-15,16.0,m,True
174373,D,2017-05-12,22.0,f,True
48832,C,2017-05-24,36.0,m,True
5599,B,2017-04-01,36.0,f,False
36293,E,2017-08-01,19.0,m,False
182349,A,2017-07-27,31.0,f,True
72460,C,2017-05-08,19.0,m,False
176931,D,2017-07-06,16.0,m,True
170369,D,2017-03-29,71.0,f,False
160168,B,2017-08-25,16.0,f,True
129985,E,2017-08-22,61.0,f,True
188514,C,2017-05-27,31.0,m,False
123001,A,2017-06-13,42.0,f,True
89375,B,2017-07-02,16.0,m,True
121306,D,2017-04-08,16.0,f,True
83910,D,2017-07-06,36.0,f,True
135953,E,2017-08-24,43.0,m,True
124641,C,2017-06-11,28.0,f,False
167019,A,2017-07-08,50.0,m,False
84788,C,2017-07-10,29.0,f,True
86632,B,2017-05-22,37.0,m,True
193871,D,2017-07-12,32.0,f,False
99954,A,2017-07-18,16.0,m,True
175450,A,2017-03-29,37.0,m,False
177719,C,2017-04-13,41.0,m,True
94101,B,2017-07-06,29.0,f,True
35264,A,2017-07-28,73.0,m,False
112222,E,2017-06-29,24.0,f,False
122726,B,2017-06-01,66.0,m,False
189341,A,2017-07-03,36.0,m,True
149800,B,2017-05-13,16.0,f,True
83980,B,2017-06-22,28.0,f,True
15355,A,2017-06-12,16.0,m,True
74490,E,2017-04-20,49.0,f,True
93436,B,2017-07-05,31.0,m,True
69738,B,2017-03-21,65.0,f,False
82620,E,2017-04-10,52.0,f,True
42293,B,2017-05-09,53.0,f,True
30704,B,2017-04-26,22.0,f,True
24927,C,2017-08-04,38.0,f,False
161524,B,2017-07-28,27.0,m,True
194394,A,2017-06-05,44.0,m,True
69073,C,2017-08-29,61.0,m,False
110550,C,2017-06-06,16.0,m,True
96815,C,2017-04-23,33.0,f,False
131048,D,2017-05-22,47.0,f,True
118522,C,2017-03-28,32.0,m,False
96612,A,2017-05-15,50.0,m,True
144206,D,2017-04-28,32.0,m,True
83353,D,2017-03-13,80.0,m,False
157874,A,2017-06-01,53.0,m,False
102304,A,2017-03-23,16.0,m,True
159869,C,2017-06-07,26.0,m,True
138378,B,2017-07-06,18.0,f,True
56072,B,2017-06-21,61.0,f,True
10983,E,2017-04-26,31.0,m,False
32289,E,2017-06-27,31.0,m,True
199816,D,2017-07-20,40.0,m,True
107232,D,2017-05-07,52.0,m,True
42688,C,2017-06-19,27.0,f,False
195646,A,2017-06-11,31.0,m,True
102095,C,2017-07-28,22.0,m,True
101336,E,2017-06-08,16.0,m,True
150962,E,2017-08-10,16.0,f,False
65571,B,2017-05-04,31.0,m,True
115560,A,2017-08-29,51.0,f,True
172272,B,2017-05-17,34.0,f,False
163488,A,2017-03-04,16.0,m,False
12090,B,2017-07-18,32.0,f,True
26157,A,2017-04-24,42.0,f,True
22680,E,2017-04-09,21.0,m,False
107237,D,2017-05-09,45.0,f,True
83025,B,2017-04-23,34.0,f,True
180206,C,2017-06-28,51.0,m,True
22424,D,2017-07-05,17.0,f,False
201361,C,2017-06-01,58.0,m,False
68671,B,2017-04-01,38.0,m,True
17338,B,2017-03-15,49.0,f,False
124858,B,2017-04-19,22.0,f,False
87588,B,2017-08-03,36.0,m,True
177866,B,2017-07-03,16.0,m,False
76046,B,2017-07-23,21.0,m,False
143881,E,2017-03-28,16.0,m,True
98851,B,2017-04-09,38.0,f,True
107410,A,2017-05-13,31.0,m,False
101658,B,2017-08-15,41.0,f,False
134116,E,2017-04-02,48.0,f,False
56077,E,2017-05-08,16.0,f,True
86681,D,2017-05-27,42.0,f,False
177648,E,2017-04-07,16.0,f,True
29570,D,2017-08-29,40.0,f,True
44928,C,2017-03-23,16.0,f,True
123134,A,2017-03-25,53.0,f,False
85644,D,2017-07-19,16.0,f,True
82383,C,2017-05-06,16.0,f,True
126485,B,2017-05-01,16.0,f,True
30131,B,2017-04-24,40.0,m,True
182887,C,2017-07-11,17.0,f,False
82293,B,2017-04-17,39.0,m,False
168454,A,2017-08-23,16.0,m,True
82542,B,2017-03-20,16.0,f,False
201581,B,2017-04-06,54.0,m,True
58165,D,2017-08-10,46.0,m,True
72983,B,2017-03-22,61.0,m,True
8603,A,2017-08-09,16.0,m,True
157019,B,2017-07-03,40.0,f,False
74447,B,2017-03-23,29.0,f,False
124646,A,2017-08-18,42.0,f,False
65321,A,2017-04-19,16.0,m,True
86387,A,2017-07-21,16.0,m,True
33094,D,2017-06-15,26.0,m,True
53252,C,2017-08-22,46.0,m,True
148961,D,2017-07-14,16.0,m,True
155247,D,2017-05-01,37.0,m,False
125991,E,2017-07-11,24.0,m,False
9887,D,2017-08-12,23.0,f,True
77251,C,2017-03-24,59.0,m,False
30503,E,2017-05-23,71.0,f,False
64216,A,2017-04-03,16.0,f,False
178068,A,2017-07-07,16.0,m,False
70169,B,2017-08-09,25.0,f,True
60561,C,2017-07-15,47.0,m,False
27695,E,2017-05-10,34.0,f,True
197213,E,2017-04-14,27.0,m,True
46186,A,2017-06-25,16.0,m,True
200785,B,2017-04-18,42.0,m,True
199965,A,2017-08-20,45.0,f,True
122330,C,2017-03-28,16.0,m,True
125236,D,2017-08-12,34.0,f,False
124069,C,2017-08-12,16.0,f,False
74073,C,2017-08-16,16.0,m,False
39253,B,2017-05-26,38.0,f,True
16582,B,2017-03-18,37.0,f,True
199463,E,2017-08-20,35.0,f,False
187104,E,2017-04-27,45.0,f,True
187591,A,2017-05-24,16.0,f,True
149288,E,2017-05-15,30.0,m,True
111567,E,2017-07-28,52.0,f,False
182448,C,2017-08-11,31.0,m,True
86303,D,2017-06-21,18.0,f,True
176741,C,2017-04-21,26.0,f,False
149605,D,2017-03-05,16.0,f,True
32143,A,2017-08-15,16.0,f,True
165751,D,2017-03-27,20.0,m,True
33146,C,2017-04-27,46.0,f,True
143321,B,2017-06-28,16.0,m,True
139149,E,2017-06-25,45.0,m,True
60803,C,2017-06-12,16.0,f,False
145036,D,2017-03-01,30.0,m,True
117669,E,2017-03-05,59.0,f,True
117552,B,2017-05-07,23.0,m,True
51858,D,2017-08-15,16.0,m,True
74925,A,2017-04-25,16.0,m,True
97783,E,2017-07-25,21.0,f,True
165297,A,2017-03-07,39.0,m,False
132387,B,2017-08-03,21.0,m,True
87948,C,2017-08-02,46.0,f,False
2365,E,2017-07-19,20.0,m,True
171554,E,2017-06-04,16.0,m,False
72054,A,2017-03-06,26.0,f,False
21324,A,2017-07-12,16.0,f,True
180040,C,2017-04-17,53.0,m,False
97916,D,2017-07-10,16.0,m,True
100949,A,2017-08-05,16.0,f,True
201006,A,2017-05-23,83.0,f,False
61912,A,2017-08-03,16.0,f,True
1510,B,2017-04-29,26.0,m,False
25160,C,2017-08-26,16.0,m,True
10784,B,2017-05-19,23.0,f,True
148710,A,2017-03-17,43.0,m,True
117869,C,2017-05-01,63.0,m,True
49626,C,2017-08-21,16.0,m,True
143466,D,2017-05-01,37.0,m,False
179456,E,2017-07-15,56.0,m,True
153049,D,2017-07-24,29.0,m,True
131584,C,2017-07-18,16.0,m,False
135525,D,2017-03-13,59.0,f,False
165062,C,2017-04-24,31.0,f,False
184906,B,2017-08-05,30.0,f,True
177339,D,2017-07-12,59.0,f,False
1938,B,2017-04-27,28.0,f,True
138972,A,2017-07-02,52.0,f,True
104728,B,2017-05-24,25.0,m,True
14758,C,2017-05-07,19.0,f,True
56074,D,2017-04-01,29.0,m,False
118517,A,2017-03-12,17.0,f,False
157206,D,2017-08-22,16.0,f,False
6739,E,2017-04-06,79.0,f,False
114669,C,2017-03-26,42.0,f,False
84295,E,2017-08-19,16.0,f,False
198047,B,2017-08-14,16.0,f,True
171744,E,2017-08-15,67.0,m,False
178224,C,2017-03-01,46.0,m,False
63170,A,2017-06-28,29.0,f,False
33489,B,2017-05-16,41.0,f,True
146765,C,2017-05-06,16.0,m,False
68507,D,2017-04-01,36.0,f,False
34719,B,2017-05-16,16.0,f,True
189743,E,2017-05-20,42.0,m,True
119320,E,2017-05-01,16.0,f,True
49866,E,2017-07-16,16.0,m,True
65481,A,2017-06-11,33.0,m,True
163033,E,2017-06-23,37.0,m,False
90654,B,2017-07-03,67.0,f,True
152565,E,2017-06-23,16.0,m,True
30416,A,2017-07-18,43.0,m,True
105327,E,2017-04-22,18.0,f,True
76121,C,2017-06-03,29.0,f,True
3343,B,2017-06-18,40.0,f,False
60423,E,2017-06-11,16.0,m,True
122095,B,2017-03-27,32.0,f,True
31440,E,2017-03-17,21.0,f,True
30130,B,2017-08-15,53.0,m,True
109333,B,2017-06-10,41.0,f,True
158462,B,2017-06-05,34.0,f,True
66279,C,2017-08-06,65.0,f,False
3487,A,2017-05-03,36.0,m,False
170166,B,2017-03-11,16.0,m,False
145625,A,2017-05-16,37.0,m,False
164505,C,2017-03-14,36.0,m,True
5245,D,2017-08-19,16.0,f,True
191771,E,2017-04-11,81.0,f,False
144732,A,2017-04-27,60.0,m,True
122588,E,2017-03-26,27.0,f,False
95740,D,2017-03-09,41.0,m,True
126475,B,2017-05-23,16.0,m,True
111598,B,2017-03-05,27.0,m,False
196909,A,2017-08-18,42.0,f,True
179696,E,2017-03-16,56.0,f,False
96499,D,2017-03-27,24.0,m,True
37883,B,2017-06-29,16.0,m,True
151909,C,2017-06-11,34.0,f,True
123173,B,2017-07-29,36.0,f,False
171527,A,2017-05-13,43.0,m,False
408,D,2017-07-21,47.0,f,True
93945,C,2017-07-02,61.0,f,False
157530,E,2017-04-11,26.0,f,True
106739,D,2017-04-10,45.0,f,True
31534,C,2017-08-11,19.0,f,False
35425,E,2017-04-26,70.0,f,False
3018,B,2017-05-04,16.0,m,True
168707,A,2017-07-24,68.0,m,True
10352,E,2017-08-26,16.0,f,False
123093,A,2017-07-14,35.0,f,True
182279,B,2017-07-26,58.0,m,True
87153,D,2017-05-13,23.0,f,True
3021,C,2017-07-15,41.0,m,True
18301,A,2017-04-14,16.0,f,True
168318,C,2017-08-28,44.0,f,False
96673,A,2017-04-05,59.0,m,False
124913,B,2017-07-14,41.0,f,True
136875,E,2017-04-22,58.0,f,False
32098,B,2017-03-05,16.0,f,True
22781,B,2017-04-09,16.0,m,True
9991,A,2017-05-29,24.0,f,True
169151,E,2017-03-10,39.0,f,False
128549,D,2017-06-18,20.0,m,True
54959,B,2017-03-28,28.0,m,True
61704,D,2017-03-16,26.0,f,True
200319,C,2017-07-14,28.0,f,True
30912,B,2017-06-14,61.0,m,True
99612,A,2017-06-16,25.0,f,True
9175,A,2017-07-26,27.0,m,False
76050,B,2017-07-21,16.0,f,True
164922,E,2017-03-09,22.0,m,True
114935,A,2017-07-19,55.0,m,True
167188,D,2017-06-22,22.0,f,True
129351,B,2017-06-14,19.0,f,True
142057,A,2017-07-15,20.0,m,False
195520,B,2017-03-05,34.0,m,True
28853,D,2017-07-25,44.0,f,False
154140,E,2017-03-29,16.0,m,True
51080,E,2017-05-13,21.0,m,True
156688,E,2017-05-24,31.0,m,True
85096,A,2017-06-17,31.0,f,True
56623,E,2017-08-17,25.0,m,True
95454,D,2017-07-24,56.0,f,False
101559,B,2017-05-16,16.0,f,False
62044,D,2017-04-13,47.0,m,True
162571,D,2017-05-26,29.0,f,True
124427,E,2017-06-27,25.0,m,True
58189,C,2017-03-24,16.0,m,True
23302,B,2017-07-24,46.0,m,False
92503,D,2017-06-20,17.0,f,True
20017,E,2017-06-27,16.0,f,False
